path	ext	size_bytes	lines	class	extends	kind	priority	reuse_action	target	notes
images/2055_frame3_top_left_frame3_top_left.png	png	15843	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2056_frame3_filler_left_frame3_filler_left.png	png	1163	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2057_frame3_filler_bottom_frame3_filler_bottom.png	png	3401	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2058_frame2_filler_right_frame2_filler_right.png	png	430	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2059_frame2_filler_left_frame2_filler_left.png	png	524	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2060_frame3_bottom_left_frame3_bottom_left.png	png	16150	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2061_frame2_bottom_left_frame2_bottom_left.png	png	9150	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2062_frame3_bottom_right_frame3_bottom_right.png	png	16009	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2063_frame3_filler_top_frame3_filler_top.png	png	3116	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2065.png	png	102005	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2070.png	png	1478	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2132.jpg	jpg	647	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2135.jpg	jpg	668	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2137.jpg	jpg	712	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2141.png	png	7096	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2146.png	png	8633	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2149.png	png	2430	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2151.png	png	574	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2164_isosand3_isosand3.jpg	jpg	1561	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2165_inferno_lava4_inferno_lava4.jpg	jpg	15208	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2166_isosand4_isosand4.jpg	jpg	1320	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2167_isosand1_isosand1.jpg	jpg	574	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2168_isosand2_isosand2.jpg	jpg	647	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2169_inferno_lava1_inferno_lava1.jpg	jpg	14484	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2170_inferno_lava3_inferno_lava3.jpg	jpg	12746	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2171_inferno_lava2_inferno_lava2.jpg	jpg	12188	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2172_isograss3_isograss3.png	png	51195	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2173_isograss4_isograss4.png	png	57825	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2174_isograss1_isograss1.jpg	jpg	2953	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2175_isograss2_isograss2.png	png	45039	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2176_isograss7_isograss7.png	png	47889	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2177_isograss5_isograss5.png	png	54293	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2178_isograss6_isograss6.png	png	40465	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2179_isocrater1_isocrater1.jpg	jpg	3127	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2180_isorock1_isorock1.jpg	jpg	4000	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2181_isorock3_isorock3.jpg	jpg	3592	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2182_isorock2_isorock2.jpg	jpg	3620	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2204.png	png	6746	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2206.png	png	4218	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2209.jpg	jpg	829	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2211.jpg	jpg	870	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2214.jpg	jpg	1033	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2216.jpg	jpg	911	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2330.png	png	1206	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2339.jpg	jpg	14484	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2341.jpg	jpg	12188	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2343.jpg	jpg	12746	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2345.jpg	jpg	15208	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2347.jpg	jpg	3220	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2350.png	png	1813	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2360.png	png	116898	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2363.png	png	6836	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2365.png	png	6854	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2367.png	png	6882	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2370.png	png	9999	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2372.png	png	11144	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2376.png	png	14411	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2378.png	png	14368	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2417.jpg	jpg	2963	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2442.jpg	jpg	8869	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2460.png	png	42447	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2462.png	png	23443	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2469.jpg	jpg	2499	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2471.jpg	jpg	1973	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2494.jpg	jpg	3252	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2496.jpg	jpg	4382	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2515.png	png	107130	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2518.png	png	34876	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2546.png	png	140	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2548.png	png	246	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/255.png	png	21386	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/259.png	png	1772	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/264.png	png	1748	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2654_screenshot_border3_screenshot_border3.png	png	132450	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2655_screenshot_border2_screenshot_border2.png	png	79816	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2656_screenshot_border1_screenshot_border1.png	png	2789	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2671_frame1_bottom_left_frame1_bottom_left.png	png	10295	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2672_frame1_bottom_middle_frame1_bottom_middle.png	png	29714	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2673_frame1_top_right_frame1_top_right.png	png	12864	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2674_frame1_button_fullscreen_frame1_button_fullscreen.png	png	2390	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2675_frame1_filler_left_frame1_filler_left.png	png	5892	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2676_frame1_bottom_right_frame1_bottom_right.png	png	18690	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2677_frame1_filler_right_frame1_filler_right.png	png	7162	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2678_frame1_filler_bottom_frame1_filler_bottom.png	png	10507	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2679_frame1_button_help_frame1_button_help.png	png	2391	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2680_frame1_top_middle_frame1_top_middle.png	png	22354	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2681_frame1_filler_top_frame1_filler_top.png	png	14795	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2682_frame1_top_middle_2_frame1_top_middle_2.png	png	34704	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
